"","time","well","strain","rbs","experiment","groupID","OD660","growthrate","fluor","expression"
"227",27000,"B7","GFP90","R2",1,"1 GFP90 R2",0.844710027426481,0.0391359871033232,1760.7,3907.92722708749
"228",27900,"B7","GFP90","R2",1,"1 GFP90 R2",0.852489993721247,0.0385400899010218,1743.4,-138044.062692136
"229",28800,"B7","GFP90","R2",1,"1 GFP90 R2",0.859710013866425,0.0352176128760567,1752.9,-21727.4502917102
"230",29700,"B7","GFP90","R2",1,"1 GFP90 R2",0.872129984945059,0.0396817160318207,1747.6,-80989.1162857179
"231",30600,"B7","GFP90","R2",1,"1 GFP90 R2",0.887700011581183,0.0496404554661079,1723.1,-156784.980113452
"232",31500,"B7","GFP90","R2",1,"1 GFP90 R2",0.891119978576899,0.0443176029778861,1739.9,-14439.1094163458
"233",32400,"B7","GFP90","R2",1,"1 GFP90 R2",0.893160028755665,0.0381706291486683,1720.5,-132430.480276814
"234",33300,"B7","GFP90","R2",1,"1 GFP90 R2",0.892519973218441,0.0231104142558078,1722.5,-101834.050244063
"235",34200,"B7","GFP90","R2",1,"1 GFP90 R2",0.892449972033501,0.00533659721819416,1711,-48867.4994673783
"236",35100,"B7","GFP90","R2",1,"1 GFP90 R2",0.891680018603802,0.000628270188703733,1714.9,-100875.826992668
"237",36000,"B7","GFP90","R2",1,"1 GFP90 R2",0.891489985585213,-0.00187156433419568,1693.8,-107726.447974537
"238",36900,"B7","GFP90","R2",1,"1 GFP90 R2",0.890170008689165,-0.00263642687656604,1708.4,-56927.4012761656
"239",37800,"B7","GFP90","R2",1,"1 GFP90 R2",0.889490011334419,-0.00332218082438669,1694.4,-67066.4919492735
"240",38700,"B7","GFP90","R2",1,"1 GFP90 R2",0.89055997133255,-0.00125689853782862,1694.8,-81241.4812899659
"241",39600,"B7","GFP90","R2",1,"1 GFP90 R2",0.890439998358488,-0.00117848328240304,1679.3,-58623.3620718095
"242",40500,"B7","GFP90","R2",1,"1 GFP90 R2",0.89036998078227,0.000224619604309528,1696.1,-49741.2961646015
"243",41400,"B7","GFP90","R2",1,"1 GFP90 R2",0.890339982509613,0.000955115087113573,1678.1,-65914.8103141434
"244",42300,"B7","GFP90","R2",1,"1 GFP90 R2",0.892800023406744,0.00251217169711523,1701.8,28285.9396956252
"245",43200,"B7","GFP90","R2",1,"1 GFP90 R2",0.893180029094219,0.00307244014871193,1699.2,80365.6161841187
"246",0,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.0252600021660328,NA,390.9,NA
"247",900,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.0304999992251396,NA,369.9,NA
"248",1800,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.0394099965691566,NA,363.6,NA
"249",2700,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.0557500042021275,NA,380.1,NA
"250",3600,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.0764899961650372,1.10793776052513,416,1986720.03571876
"251",4500,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.103649993985891,1.22329312265044,476.6,6280575.74192381
"252",5400,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.140059999376535,1.2680513936242,552.5,8186151.96315467
"253",6300,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.180960006266832,1.17739856128414,671.4,9415165.82577736
"254",7200,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.222709998488426,1.06871050672859,852.9,10864105.519103
"255",8100,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.269440003484488,0.955325963127746,1045.1,11161405.7089914
"256",9000,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.322689991444349,0.834621185754029,1303.7,11904283.9885043
"257",9900,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.384760002791882,0.754343723541732,1587.3,11941675.8202705
"258",10800,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.437549973279238,0.675320453987216,1854.8,11015606.5944501
"259",11700,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.486419980973005,0.590726665124986,2134.8,10318803.3287994
"260",12600,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.526170029491186,0.488932326956944,2371.3,8906604.21865436
"261",13500,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.568719988316298,0.390768430536792,2620.9,7740325.09076174
"262",14400,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.625540012866259,0.357424373358706,2801.3,6442671.3421256
"263",15300,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.652389989048243,0.293570116711351,2969.2,5252864.3962554
"264",16200,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.683299991488457,0.261309578843274,3146.9,4568145.2131425
"265",17100,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.701830021291971,0.210303038717328,3220.7,3340697.69289382
"266",18000,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.723539984971285,0.145540513300969,3349.1,2911592.74817571
"267",18900,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.738360015302897,0.12378900544329,3381.6,2121265.80848806
"268",19800,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.755419990420341,0.100339883955614,3462.6,1577426.47212828
"269",20700,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.768840009719133,0.0911916582855269,3530.6,1512531.20728895
"270",21600,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.781689987331629,0.0773024157341611,3585.7,1130299.77675637
"271",22500,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.792290018498898,0.0704959784925058,3627.6,1154146.89450241
"272",23400,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.80419002622366,0.0625617189910936,3640.8,821949.3939772
"273",24300,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.814759996533394,0.0580106890109567,3712.5,826448.776264515
"274",25200,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.823560027033091,0.0521782132265934,3713,570498.113593838
"275",26100,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.832599987089634,0.0496258094963633,3764.8,607169.190730142
"276",27000,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.841209983080626,0.045005719147193,3759.7,519930.420769516
"277",27900,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.84928999915719,0.0415071182306437,3766.4,233141.57226541
"278",28800,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.858010029792786,0.0409793496215996,3810.9,419105.420648708
"279",29700,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.864929982274771,0.0380952390537518,3806.6,177200.403975659
"280",30600,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.873599996417761,0.0377812894659838,3780.1,85653.5047012852
"281",31500,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.888719997555018,0.045381517200513,3792.9,110046.025407028
"282",32400,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.894460006058216,0.0416044018477343,3758.5,-215356.232223636
"283",33300,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.895819984376431,0.0350909241870493,3788.5,-73751.6219374267
"284",34200,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.896149989962578,0.0254851975869091,3765,-61095.8137827219
"285",35100,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.895880000293255,0.00802425323926824,3777.9,-60388.769772005
"286",36000,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.895990017056465,0.00170908023225574,3754.8,-14871.7147206537
"287",36900,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.894970030337572,-0.000949250437737095,3791.4,11654.8814848783
"288",37800,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.894389989972115,-0.00196588803043907,3751.4,-54674.8318190038
"289",38700,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.899360001087189,0.00387692470100477,3758.8,-76730.9655708143
"290",39600,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.902539979666471,0.00728371679047825,3749.3,-22062.5103571745
"291",40500,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.902370005100966,0.00823440910532618,3777.1,-57281.0844788967
"292",41400,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.901539993286133,0.00796249425898064,3743.1,-33198.5247378806
"293",42300,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.902699997276068,0.00370686882395851,3761.8,11977.3495639278
"294",43200,"C3","GFP75","R0.25",1,"1 GFP75 R0.25",0.902780012786388,0.000265917535212407,3748.2,-4388.36596581901
"295",0,"C4","GFP10","R4",1,"1 GFP10 R4",0.0257600031793117,NA,416.9,NA
"296",900,"C4","GFP10","R4",1,"1 GFP10 R4",0.0268999978899956,NA,371.9,NA
"297",1800,"C4","GFP10","R4",1,"1 GFP10 R4",0.0330099999904633,NA,372.6,NA
"298",2700,"C4","GFP10","R4",1,"1 GFP10 R4",0.0422499991953373,NA,391.1,NA
"299",3600,"C4","GFP10","R4",1,"1 GFP10 R4",0.0541900061070919,0.743673477619149,434,1690187.19041619
"300",4500,"C4","GFP10","R4",1,"1 GFP10 R4",0.0687499992549419,0.938350517540508,505.6,10691248.2182877
"301",5400,"C4","GFP10","R4",1,"1 GFP10 R4",0.0853599973022938,0.950067029813432,599.5,14403300.7947244
"302",6300,"C4","GFP10","R4",1,"1 GFP10 R4",0.105659998208284,0.916622040020889,736.4,17448695.9906077
"303",7200,"C4","GFP10","R4",1,"1 GFP10 R4",0.128910005092621,0.866618023684474,906.9,19220538.4996613
"304",8100,"C4","GFP10","R4",1,"1 GFP10 R4",0.15363999530673,0.804135447221045,1039.1,17707257.865498
"305",9000,"C4","GFP10","R4",1,"1 GFP10 R4",0.187190007418394,0.785246608053899,1200.7,16377504.6090719
"306",9900,"C4","GFP10","R4",1,"1 GFP10 R4",0.227359990775585,0.766308248998144,1343.3,13608301.4145256
"307",10800,"C4","GFP10","R4",1,"1 GFP10 R4",0.276850009709597,0.764361352380407,1474.8,10495610.5681562
"308",11700,"C4","GFP10","R4",1,"1 GFP10 R4",0.337819998711348,0.787901032507069,1559.8,7923676.499986
"309",12600,"C4","GFP10","R4",1,"1 GFP10 R4",0.410269989818335,0.784691271283136,1610.3,5121813.98847383
"310",13500,"C4","GFP10","R4",1,"1 GFP10 R4",0.457820003479719,0.699941477587542,1654.9,3279769.85510727
"311",14400,"C4","GFP10","R4",1,"1 GFP10 R4",0.502239996939898,0.595602208660072,1681.3,1872544.08186966
"312",15300,"C4","GFP10","R4",1,"1 GFP10 R4",0.547690019756556,0.483196264087389,1708.2,1184126.52922688
"313",16200,"C4","GFP10","R4",1,"1 GFP10 R4",0.610500010848045,0.397462856593212,1776.9,1185990.21375387
"314",17100,"C4","GFP10","R4",1,"1 GFP10 R4",0.639529994875193,0.334257422190424,1777.7,801514.253943844
"315",18000,"C4","GFP10","R4",1,"1 GFP10 R4",0.671039975434542,0.289750624104781,1777.1,580410.636568639
"316",18900,"C4","GFP10","R4",1,"1 GFP10 R4",0.693959978967905,0.236704822125792,1775.6,383593.87100883
"317",19800,"C4","GFP10","R4",1,"1 GFP10 R4",0.718819996714592,0.16333266278325,1788.6,63170.2094354591
"318",20700,"C4","GFP10","R4",1,"1 GFP10 R4",0.735740000754595,0.140143272918708,1795.6,93145.8866234506
"319",21600,"C4","GFP10","R4",1,"1 GFP10 R4",0.752690003067255,0.114824749416261,1790.7,68528.2393695741
"320",22500,"C4","GFP10","R4",1,"1 GFP10 R4",0.765990005433559,0.0987548302678337,1794.6,93259.1626867033
"321",23400,"C4","GFP10","R4",1,"1 GFP10 R4",0.77848999351263,0.0797451635399969,1780.8,-37422.735649783
"322",24300,"C4","GFP10","R4",1,"1 GFP10 R4",0.788059976696968,0.0686974030474511,1795.5,-471.084570062597
"323",25200,"C4","GFP10","R4",1,"1 GFP10 R4",0.801459995657206,0.0627815984384071,1792,6020.54708616333
"324",26100,"C4","GFP10","R4",1,"1 GFP10 R4",0.81150000244379,0.0577152680474931,1800.8,28285.3886054132
"325",27000,"C4","GFP10","R4",1,"1 GFP10 R4",0.819609975069761,0.051472449303687,1798.7,80567.7260401582
"326",27900,"C4","GFP10","R4",1,"1 GFP10 R4",0.82609002366662,0.0471295555510587,1787.4,-36029.1794227261
"327",28800,"C4","GFP10","R4",1,"1 GFP10 R4",0.835809981822968,0.0419662338190799,1800.9,39125.9432441649
"328",29700,"C4","GFP10","R4",1,"1 GFP10 R4",0.844330020993948,0.0396590483364219,1800.6,-870.12428191129
"329",30600,"C4","GFP10","R4",1,"1 GFP10 R4",0.853799989074469,0.0408683745806932,1786.1,-54263.0466998518
"330",31500,"C4","GFP10","R4",1,"1 GFP10 R4",0.863419971615076,0.0441974591403938,1788.9,6392.8778799325
"331",32400,"C4","GFP10","R4",1,"1 GFP10 R4",0.878859980404377,0.0502242980242727,1771.5,-123754.15833172
"332",33300,"C4","GFP10","R4",1,"1 GFP10 R4",0.881220005452633,0.0427638788789053,1772.5,-117039.173598626
"333",34200,"C4","GFP10","R4",1,"1 GFP10 R4",0.879450020194054,0.0295997735129705,1756,-124358.75460747
"334",35100,"C4","GFP10","R4",1,"1 GFP10 R4",0.876980023086071,0.0155829992070313,1764.9,-98631.7132752825
"335",36000,"C4","GFP10","R4",1,"1 GFP10 R4",0.87388998568058,-0.00567109757820733,1739.8,-129965.37857011
"336",36900,"C4","GFP10","R4",1,"1 GFP10 R4",0.87136998847127,-0.011240644679569,1750.4,-90761.6168077726
"337",37800,"C4","GFP10","R4",1,"1 GFP10 R4",0.868590000271797,-0.0124255274722913,1719.4,-150745.489380826
"338",38700,"C4","GFP10","R4",1,"1 GFP10 R4",0.867060005664825,-0.0113760283478871,1720.8,-182152.371772062
"339",39600,"C4","GFP10","R4",1,"1 GFP10 R4",0.865840028971434,-0.0092543257779456,1709.3,-126301.259298493
"340",40500,"C4","GFP10","R4",1,"1 GFP10 R4",0.863570003956556,-0.00899170818773207,1707.1,-179733.097291283
"341",41400,"C4","GFP10","R4",1,"1 GFP10 R4",0.86263997554779,-0.00687378134015207,1692.1,-113547.611517321
"342",42300,"C4","GFP10","R4",1,"1 GFP10 R4",0.86110000833869,-0.00689753368578178,1694.8,-108328.066821951
"343",43200,"C4","GFP10","R4",1,"1 GFP10 R4",0.860179977118969,-0.00655852437520779,1687.2,-92225.7282794248
"344",0,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.0290599994361401,NA,413.9,NA
"345",900,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.0322999998927116,NA,368.9,NA
"346",1800,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.0421099975705147,NA,366.6,NA
"347",2700,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.0579499967396259,NA,392.1,NA
"348",3600,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.0790899954736233,1.00122374856178,453,2926281.78395724
"349",4500,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.105150004476309,1.18032071781242,573.6,11638029.2736894
"350",5400,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.136559999734163,1.17647889205947,752.5,16504776.170517
"351",6300,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.166859991103411,1.05757457063233,1029.4,21024908.3818862
"352",7200,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.197610005736351,0.915709033048743,1388.9,24583303.0563939
"353",8100,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.231639989465475,0.789796452160178,1727.1,24782173.0622823
"354",9000,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.271790008991957,0.688265665826252,2109.7,24321127.8904516
"355",9900,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.319859991967678,0.650728290794492,2448.3,21502829.0848667
"356",10800,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.375950003415346,0.643160744559253,2723.8,17201703.8388371
"357",11700,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.437519972771406,0.635937959924991,2956.8,13523424.6019709
"358",12600,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.481369986385107,0.571606434519233,3137.3,9804875.91112022
"359",13500,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.520919983834028,0.487713073115269,3346.9,7573819.53097812
"360",14400,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.560739988833666,0.399801155160096,3450.3,5502630.06789513
"361",15300,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.616990015655756,0.343730484888449,3588.2,4341939.46531431
"362",16200,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.647299978137016,0.296173654890802,3707.9,3632698.16338363
"363",17100,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.671829990297556,0.254408869820985,3714.7,2193798.12142176
"364",18000,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.690439976006746,0.208071720699109,3756.1,1726978.9753696
"365",18900,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.708560017496347,0.138381924501128,3752.6,887284.421514371
"366",19800,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.723419985175133,0.111180114088716,3801.6,490069.888834514
"367",20700,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.738139981776476,0.0941281659309379,3784.6,356189.440447269
"368",21600,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.751789972931147,0.0851279528579761,3799.7,217254.699703029
"369",22500,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.762589977681637,0.0734857388424487,3806.6,263807.848319036
"370",23400,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.773389981687069,0.0667934796264693,3791.8,-47048.4072461089
"371",24300,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.78195997774601,0.0576700760647518,3832.5,226425.80353169
"372",25200,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.793760029226542,0.0543241917473215,3809,43328.700897699
"373",26100,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.802900005877018,0.0515096754737765,3846.8,184846.473492913
"374",27000,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.811109995096922,0.0476202484004215,3848.7,258432.750630569
"375",27900,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.820290014892816,0.0478543945453202,3822.4,-45336.4319790289
"376",28800,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.828709995746613,0.043089084369573,3845.9,163726.312636268
"377",29700,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.835030027478933,0.0392375047465104,3849.6,12298.5621221891
"378",30600,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.842199971526861,0.0376138080283658,3821.1,-120077.150882107
"379",31500,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.847520015388727,0.0326565015255833,3832.9,45283.0185963192
"380",32400,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.854360027611256,0.0304824132059741,3789.5,-241265.070961132
"381",33300,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.869519971311092,0.0404736170040844,3805.5,-186836.697361719
"382",34200,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.873950001597404,0.037005685689116,3778,-180942.496827671
"383",35100,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.874080018699169,0.0308574700868014,3800.9,-133350.927179058
"384",36000,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.872290018200874,0.0207692753445329,3769.8,-81626.0754444007
"385",36900,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.870470017939806,0.00109201401041742,3799.4,-25181.6956366056
"386",37800,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.867890003323555,-0.0069581852603626,3745.4,-134627.913027459
"387",38700,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.865960001945496,-0.0093332056745154,3751.8,-203140.188749248
"388",39600,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.864040028303862,-0.00950286150690055,3712.3,-238443.547251505
"389",40500,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.861170022934675,-0.0107413598697375,3722.1,-321374.369983467
"390",41400,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.858940017223358,-0.0103658914131658,3703.1,-176331.632005305
"391",42300,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.856800010055304,-0.0106341894964433,3699.8,-217325.178030985
"392",43200,"C6","GFP10","R0.5",1,"1 GFP10 R0.5",0.853379981219769,-0.0124141839829823,3678.2,-142932.65572549
"393",0,"C10","GFP25","R4",1,"1 GFP25 R4",0.0267599977552891,NA,249.9,NA
"394",900,"C10","GFP25","R4",1,"1 GFP25 R4",0.0308999985456467,NA,228.9,NA
"395",1800,"C10","GFP25","R4",1,"1 GFP25 R4",0.0423100009560585,NA,228.6,NA
"396",2700,"C10","GFP25","R4",1,"1 GFP25 R4",0.0619500048458576,NA,244.1,NA
"397",3600,"C10","GFP25","R4",1,"1 GFP25 R4",0.0888899974524975,1.20049147021758,274,1729596.11167444
"398",4500,"C10","GFP25","R4",1,"1 GFP25 R4",0.124849995225668,1.39635684164799,327.6,5092003.48278877
"399",5400,"C10","GFP25","R4",1,"1 GFP25 R4",0.166960007697344,1.37273082154338,391.5,6046271.78045531
"400",6300,"C10","GFP25","R4",1,"1 GFP25 R4",0.21695998981595,1.25338527151505,484.4,6557511.30598816
"401",7200,"C10","GFP25","R4",1,"1 GFP25 R4",0.266509994864464,1.09801212548995,590.9,6600784.68199849
"402",8100,"C10","GFP25","R4",1,"1 GFP25 R4",0.318439998477697,0.936321090954641,673.1,5686098.89107277
"403",9000,"C10","GFP25","R4",1,"1 GFP25 R4",0.385189991444349,0.835982387963636,763.7,4947786.72110305
"404",9900,"C10","GFP25","R4",1,"1 GFP25 R4",0.444759975373745,0.717821797653013,841.3,3936734.8895925
"405",10800,"C10","GFP25","R4",1,"1 GFP25 R4",0.485349977761507,0.599458487254249,912.8,3049177.83938302
"406",11700,"C10","GFP25","R4",1,"1 GFP25 R4",0.528119986504316,0.505889435616924,976.8,2528655.96204863
"407",12600,"C10","GFP25","R4",1,"1 GFP25 R4",0.581470026820898,0.41182272920472,1028.3,1964130.36578172
"408",13500,"C10","GFP25","R4",1,"1 GFP25 R4",0.629220014065504,0.346946223962956,1082.9,1629423.1493381
"409",14400,"C10","GFP25","R4",1,"1 GFP25 R4",0.654739970713854,0.299367931198057,1095.3,1141060.83140723
"410",15300,"C10","GFP25","R4",1,"1 GFP25 R4",0.684790001064539,0.259788718414919,1113.2,797572.717978747
"411",16200,"C10","GFP25","R4",1,"1 GFP25 R4",0.702699992060661,0.189370620859597,1152.9,689472.8418596
"412",17100,"C10","GFP25","R4",1,"1 GFP25 R4",0.724529973417521,0.141042152653434,1158.7,401769.156342878
"413",18000,"C10","GFP25","R4",1,"1 GFP25 R4",0.739140010625124,0.121249197040125,1185.1,461051.377400728
"414",18900,"C10","GFP25","R4",1,"1 GFP25 R4",0.754960028082132,0.0975525814382049,1180.6,336428.071787339
"415",19800,"C10","GFP25","R4",1,"1 GFP25 R4",0.767020007967949,0.0875828401349593,1199.6,227906.786836975
"416",20700,"C10","GFP25","R4",1,"1 GFP25 R4",0.778039986640215,0.0712547874857382,1218.6,286474.177754062
"417",21600,"C10","GFP25","R4",1,"1 GFP25 R4",0.790490017086267,0.0671656653859935,1211.7,125024.478398433
"418",22500,"C10","GFP25","R4",1,"1 GFP25 R4",0.799390004575253,0.0571841376304486,1226.6,212858.939962292
"419",23400,"C10","GFP25","R4",1,"1 GFP25 R4",0.81178997606039,0.0567287694992421,1228.8,133173.538859114
"420",24300,"C10","GFP25","R4",1,"1 GFP25 R4",0.814359989762306,0.0456245965376029,1244.5,116723.042665821
"421",25200,"C10","GFP25","R4",1,"1 GFP25 R4",0.825660017877817,0.0435300601950915,1233,94861.3078913399
"422",26100,"C10","GFP25","R4",1,"1 GFP25 R4",0.837699998915195,0.0468110973244106,1244.8,80119.3477527581
"423",27000,"C10","GFP25","R4",1,"1 GFP25 R4",0.845509981364012,0.040698317014663,1238.7,43095.3179313055
"424",27900,"C10","GFP25","R4",1,"1 GFP25 R4",0.846989975124598,0.0392863427327179,1231.4,-56543.7799659573
"425",28800,"C10","GFP25","R4",1,"1 GFP25 R4",0.859710013866425,0.0404120510485704,1237.9,20922.4375989239
"426",29700,"C10","GFP25","R4",1,"1 GFP25 R4",0.874030002206564,0.0424546626690418,1231.6,-55723.1109230905
"427",30600,"C10","GFP25","R4",1,"1 GFP25 R4",0.887400021404028,0.0483558895160579,1219.1,-81787.0755309985
"428",31500,"C10","GFP25","R4",1,"1 GFP25 R4",0.890119991451502,0.0496674166564215,1229.9,-6195.14712898304
"429",32400,"C10","GFP25","R4",1,"1 GFP25 R4",0.891159994900227,0.0359288399331243,1226.5,-46610.7274838217
